4.64, 43.95, 31.24
2.74, 29.63, 51.56
27.30, 18.33, 62.67
90.43, 2.88, 25.65
46.11, 49.47, 69.32
42.79, 73.86, 58.79
41.93, 22.00, 51.05
57.30, 52.76, 16.69
16.51, 66.55, 69.92
38.71, 51.00, 40.31
57.52, 15.81, 15.38
21.78, 0.09, 50.46
94.14, 85.24, 63.13
22.92, 88.86, 5.40
51.61, 16.37, 39.08
52.22, 11.50, 47.85
57.60, 67.76, 88.89
98.60, 61.84, 67.40
15.45, 81.78, 54.44
51.18, 24.57, 10.62
62.46, 62.61, 88.06
42.98, 65.61, 44.39
12.13, 80.11, 46.60
21.77, 91.12, 36.17
7.13, 93.60, 61.63
5.29, 26.16, 78.24
9.75, 2.77, 5.67
82.36, 75.50, 53.16
17.59, 59.80, 47.68
89.79, 91.66, 79.57
36.19, 22.75, 80.58
7.84, 44.77, 69.27
18.24, 1.94, 90.47
56.18, 40.88, 77.36
96.14, 81.74, 33.38
80.63, 76.37, 80.02
9.92, 93.12, 20.27
35.36, 71.67, 23.87
46.85, 46.75, 92.02
91.09, 27.90, 16.17
33.78, 60.64, 97.53
88.96, 93.15, 68.52
17.92, 44.12, 64.99
84.80, 74.04, 0.38
26.15, 7.78, 51.62
44.40, 97.92, 9.81
22.91, 86.32, 23.34
88.13, 17.82, 81.34
70.27, 18.68, 14.24
27.74, 42.32, 61.84
49.65, 64.01, 1.78
36.24, 16.47, 33.72
38.30, 97.12, 64.87
48.62, 37.35, 52.56
21.63, 94.01, 50.07
73.18, 34.49, 3.53
76.50, 30.28, 59.53
17.06, 75.26, 81.72
42.56, 9.08, 10.97
76.23, 40.19, 45.34
52.71, 10.19, 87.28
22.18, 67.93, 37.53
62.10, 71.25, 48.38
52.47, 59.18, 45.99
16.37, 74.72, 57.76
37.13, 36.59, 38.59
2.49, 95.52, 6.69
90.63, 70.63, 31.22
95.44, 47.52, 92.77
88.92, 39.04, 60.09
45.63, 87.45, 34.02
41.95, 54.89, 0.20
82.41, 53.76, 75.59
36.66, 82.58, 33.47
11.03, 63.19, 41.56
99.40, 29.33, 20.22
43.39, 61.85, 55.82
76.77, 38.29, 25.59
94.33, 65.76, 29.03
76.10, 91.72, 29.41
10.29, 6.86, 58.70
86.71, 78.01, 70.96
85.23, 60.92, 74.65
20.84, 65.99, 17.09
50.28, 0.84, 26.25
21.72, 90.31, 46.63
10.98, 34.05, 9.61
8.17, 83.46, 51.56
56.03, 7.48, 6.03
67.55, 53.65, 8.89
3.98, 88.53, 34.57
75.51, 30.49, 96.12
7.45, 17.87, 71.33
51.66, 40.65, 9.39
86.39, 82.38, 88.91
6.38, 56.52, 9.43
45.08, 38.56, 41.52
88.76, 84.43, 92.54
48.17, 95.71, 77.45
93.33, 94.39, 10.87
91.82, 88.34, 99.50
28.94, 6.26, 12.59
25.77, 68.36, 81.12
65.77, 5.12, 89.02
29.69, 38.16, 36.55
41.02, 96.44, 42.76
52.99, 33.18, 86.50
69.12, 93.21, 33.02
82.73, 88.98, 93.15
49.09, 68.57, 32.60
54.22, 80.30, 65.24
49.92, 60.61, 21.72
98.51, 96.89, 52.97
80.59, 5.48, 95.40
13.18, 82.01, 20.86
60.73, 63.59, 48.70
30.13, 95.30, 70.71
15.41, 46.35, 81.17
69.76, 59.56, 44.00
57.29, 56.80, 66.94
34.66, 9.92, 83.80
87.40, 86.47, 37.25
0.12, 13.95, 31.37
79.66, 29.88, 28.84
72.53, 22.93, 31.32
82.50, 32.30, 69.81
33.13, 72.84, 69.91
20.87, 81.19, 95.96
25.50, 59.58, 98.68
53.22, 76.06, 25.95
60.92, 12.12, 32.81
81.06, 12.43, 53.54
7.74, 52.93, 5.85
61.42, 32.20, 65.07
88.12, 74.19, 86.22
37.82, 75.52, 31.82
32.68, 35.32, 18.64
68.27, 6.01, 97.52
35.23, 73.85, 27.45
64.13, 27.37, 82.88
45.54, 31.56, 91.18
37.17, 18.06, 19.85
96.88, 30.27, 45.31
63.55, 49.35, 87.98
90.45, 77.67, 1.51
55.01, 57.57, 88.12
58.35, 26.42, 27.18
39.13, 7.43, 45.10
47.17, 82.06, 78.43
71.73, 79.37, 16.58
52.34, 58.82, 32.14
52.84, 17.67, 47.16
74.01, 27.75, 13.68
42.11, 72.28, 58.51
94.28, 69.48, 66.96
42.49, 79.99, 87.70
41.27, 85.48, 65.94
55.43, 66.94, 90.75
47.27, 11.65, 57.23
81.30, 56.28, 29.07
8.23, 21.66, 4.63
72.04, 94.07, 89.43
6.85, 51.52, 94.00
67.13, 36.99, 25.97
21.35, 18.32, 12.12
50.30, 51.53, 55.44
3.02, 60.44, 54.50
1.90, 51.87, 66.93
83.30, 5.32, 58.42
51.33, 14.34, 86.30
56.26, 28.56, 10.47
42.05, 84.33, 2.33
97.48, 22.98, 54.96
4.46, 68.11, 63.14
30.32, 4.78, 63.34
79.00, 60.55, 86.80
70.95, 50.38, 72.75
82.60, 61.39, 4.89
20.55, 99.88, 75.20
96.71, 10.95, 43.99
48.73, 37.47, 18.84
33.12, 99.73, 63.13
81.27, 26.82, 42.54
60.40, 26.78, 1.35
96.21, 78.83, 93.08
72.32, 26.08, 85.47
2.03, 72.28, 32.82
71.50, 49.37, 84.66
24.27, 27.84, 63.91
72.42, 80.43, 85.09
18.41, 68.42, 51.35
81.88, 9.48, 59.39
37.91, 73.36, 38.10
81.07, 74.67, 96.42
12.20, 39.71, 86.83
1.68, 91.04, 79.57
92.57, 7.60, 38.00
34.14, 49.27, 38.14
87.91, 71.34, 15.74
96.89, 81.36, 47.46
38.30, 40.43, 24.06
24.12, 57.24, 52.81
78.78, 36.79, 50.88
51.93, 6.64, 19.73
99.25, 44.86, 16.85
70.89, 16.29, 89.39
63.29, 2.22, 66.09
48.92, 6.06, 4.50
17.69, 41.69, 27.40
13.19, 53.25, 35.61
54.23, 0.39, 3.71
79.61, 56.63, 86.94
94.14, 45.14, 47.52
99.32, 0.80, 95.41
17.56, 93.92, 23.55
75.45, 81.67, 60.43
11.98, 6.76, 35.67
32.53, 14.00, 8.81
35.44, 51.30, 44.28
42.39, 90.24, 19.50
60.83, 43.44, 62.21
93.61, 99.63, 6.74
8.18, 64.35, 48.13
78.35, 38.77, 30.76
33.21, 30.84, 27.64
7.65, 30.07, 55.15
80.20, 41.86, 88.85
44.62, 84.46, 77.70
1.24, 65.24, 78.08
17.63, 79.50, 36.64
31.58, 68.03, 80.07
93.77, 20.17, 16.85
97.01, 33.06, 37.09
42.67, 34.87, 33.22
38.80, 31.97, 37.79
52.94, 28.51, 35.79
40.35, 30.46, 70.79
91.09, 7.07, 46.06
81.65, 60.96, 98.15
26.01, 30.59, 52.88
92.89, 43.46, 35.14
74.64, 45.63, 22.36
80.53, 81.91, 88.70
34.15, 25.00, 19.76
76.42, 15.96, 3.77
2.30, 57.54, 88.72
94.85, 80.95, 59.12
99.25, 84.95, 65.16
34.21, 74.35, 16.54
10.06, 96.64, 52.59
34.31, 29.91, 48.14
11.61, 83.82, 68.58
7.92, 76.44, 86.98
64.77, 75.57, 99.18
16.95, 93.20, 70.01
47.81, 38.94, 25.43
52.18, 32.99, 19.48
17.09, 93.38, 8.20
11.50, 41.25, 84.39
41.12, 26.26, 82.12
92.52, 91.84, 88.54
28.29, 47.75, 76.80
40.39, 96.67, 28.77
69.75, 81.89, 67.71
10.59, 98.44, 49.45
25.34, 97.00, 96.35
62.19, 23.07, 67.31
13.87, 27.06, 12.54
21.70, 74.07, 90.09
58.99, 71.80, 72.49
81.12, 12.38, 90.95
56.53, 34.34, 24.29
99.96, 1.41, 55.21
12.57, 93.28, 38.68
60.93, 28.36, 48.62
42.13, 22.22, 32.84
56.35, 58.22, 23.72
88.26, 81.90, 37.84
77.51, 45.37, 44.09
64.36, 56.29, 10.83
55.52, 25.12, 58.57
88.43, 65.89, 77.23
63.61, 64.15, 19.01
7.02, 74.87, 14.39
74.19, 19.28, 34.55
32.23, 26.77, 24.97
94.43, 49.75, 18.91
71.85, 88.41, 33.37
2.57, 29.04, 64.50
19.05, 73.10, 85.34
84.08, 42.40, 67.30
73.36, 2.84, 40.26
53.57, 3.60, 80.99
7.95, 3.20, 62.97
57.48, 77.06, 52.54
64.79, 97.17, 89.83
52.40, 48.10, 87.10
89.71, 84.87, 82.07
97.73, 85.84, 43.76
18.40, 83.89, 56.63
32.10, 12.51, 50.53
16.78, 3.44, 72.57
5.19, 0.35, 83.92
64.67, 93.09, 16.82
43.72, 22.14, 7.14
83.24, 41.49, 98.20
21.27, 18.68, 3.03
81.12, 48.95, 83.96
88.76, 97.07, 12.72
38.29, 79.30, 53.20
91.00, 96.53, 7.02
61.11, 0.82, 63.52
26.78, 63.31, 52.98
27.02, 53.00, 3.33
22.49, 17.44, 0.45
98.13, 21.92, 89.05
77.59, 44.17, 84.65
25.37, 44.35, 74.02
93.51, 98.29, 32.41
71.84, 99.57, 7.62
71.23, 88.23, 85.34
33.48, 52.95, 31.38
20.79, 75.23, 64.33
14.91, 83.83, 97.87
13.45, 81.64, 41.14
13.15, 39.45, 55.65
6.66, 68.89, 37.03
9.20, 5.37, 12.16
50.04, 50.34, 40.77
33.66, 38.18, 20.75
54.53, 81.12, 78.06
85.34, 55.40, 42.91
87.41, 75.79, 27.72
31.71, 0.66, 16.25
44.01, 69.29, 8.99
9.44, 90.23, 21.98
60.22, 39.41, 33.52
65.76, 1.57, 79.21
0.18, 36.89, 58.89
9.64, 97.49, 91.16
1.13, 5.36, 74.47
25.67, 15.21, 88.25
85.72, 97.49, 7.38
22.47, 68.78, 23.34
57.06, 5.84, 88.67
61.69, 3.07, 79.78
1.35, 7.32, 49.20
94.04, 40.31, 31.56
42.21, 77.90, 98.29
35.01, 32.07, 38.94
85.56, 33.76, 80.27
62.16, 64.68, 9.63
86.60, 55.21, 72.49
29.55, 47.29, 51.80
70.42, 12.70, 10.78
92.22, 74.24, 69.07
50.82, 0.96, 55.71
28.26, 79.36, 31.21
38.14, 74.17, 6.07
79.69, 33.75, 66.33
75.52, 79.54, 78.79
3.42, 5.73, 28.75
35.33, 34.94, 26.96
22.38, 13.70, 13.04
50.68, 59.94, 10.52
15.08, 48.60, 50.25
81.59, 5.25, 37.29
95.66, 16.32, 71.64
34.25, 77.39, 57.13
35.80, 84.86, 95.29
5.72, 79.24, 69.52
17.32, 33.64, 53.57
90.02, 95.01, 72.88
0.45, 90.55, 36.28
33.67, 34.21, 58.31
55.78, 88.89, 95.95
63.58, 87.64, 71.66
88.37, 54.30, 94.09
39.83, 39.32, 68.07
89.18, 90.44, 9.80
10.97, 48.16, 37.29
89.17, 99.70, 61.26
0.31, 33.35, 18.27
49.83, 82.98, 15.64
92.68, 34.08, 71.59
89.91, 20.91, 24.88
50.50, 74.98, 93.26
60.58, 13.26, 28.46
11.89, 78.83, 22.64
49.33, 21.91, 50.65
3.93, 60.63, 70.28
34.69, 79.57, 47.78
10.87, 46.64, 76.17
11.33, 53.65, 12.39
86.01, 57.07, 56.63
65.94, 7.73, 97.69
24.88, 56.34, 69.44
93.49, 62.54, 76.27
35.82, 22.47, 79.77
45.35, 58.16, 70.68
99.57, 70.32, 60.44
44.37, 38.10, 10.84
99.08, 33.85, 7.20
45.97, 13.83, 52.87
30.82, 30.30, 6.60
8.26, 38.97, 43.98
20.54, 22.09, 74.77
65.85, 30.31, 44.24
34.00, 54.54, 48.14
74.42, 27.80, 22.90
79.65, 47.20, 64.94
73.20, 64.66, 34.76
37.88, 72.70, 52.76
26.20, 99.51, 92.56
22.14, 66.51, 21.88
95.88, 33.38, 46.91
2.75, 68.07, 61.92
16.46, 6.38, 60.41
47.49, 79.19, 82.84
29.69, 26.92, 47.71
83.81, 57.02, 35.38
76.50, 56.03, 36.39
66.30, 42.31, 89.89
98.46, 95.80, 23.69
52.41, 18.10, 98.62
11.34, 45.54, 75.03
35.18, 41.53, 78.54
18.73, 7.58, 49.86
9.69, 77.71, 41.55
3.15, 3.81, 58.08
17.39, 19.96, 51.12
85.42, 90.52, 96.05
19.52, 44.35, 66.14
71.76, 59.70, 93.62
84.18, 56.55, 11.27
77.39, 7.70, 8.49
52.01, 61.98, 4.68
92.87, 99.21, 23.23
83.61, 33.68, 21.30
95.07, 45.49, 27.98
21.46, 56.11, 1.04
50.16, 26.84, 45.45
72.47, 88.79, 52.72
43.40, 51.31, 95.75
34.43, 31.69, 24.56
88.11, 91.31, 80.24
69.46, 26.30, 52.50
66.55, 60.95, 3.86
15.58, 91.18, 89.52
82.72, 0.91, 40.74
42.57, 4.22, 15.31
27.28, 73.74, 81.29
36.53, 32.28, 73.85
56.90, 98.53, 52.36
43.17, 29.94, 47.13
6.86, 90.75, 35.11
87.89, 71.81, 49.45
10.22, 73.82, 9.26
76.56, 84.74, 95.44
81.33, 32.86, 40.72
37.04, 51.95, 40.87
63.86, 85.77, 46.47
40.65, 90.89, 49.27
82.91, 99.89, 22.57
72.19, 39.60, 72.71
77.98, 37.79, 15.37
66.88, 39.76, 19.56
99.72, 40.46, 4.62
4.96, 43.10, 5.66
98.65, 79.93, 1.94
59.18, 70.18, 32.33
12.09, 68.72, 99.97
76.53, 53.37, 72.30
65.52, 61.77, 92.34
94.28, 0.82, 7.10
4.59, 5.55, 71.71
81.85, 56.80, 93.90
5.57, 42.41, 77.82
2.99, 65.32, 64.26
39.36, 73.80, 25.97
16.58, 62.14, 6.12
51.69, 98.91, 61.17
28.55, 76.07, 33.61
66.68, 79.29, 14.17
38.64, 74.02, 0.23
49.87, 90.37, 4.72
20.16, 65.05, 35.24
96.40, 86.93, 64.23
76.41, 3.13, 81.39
87.73, 52.13, 68.43
50.57, 73.88, 9.68
82.56, 29.16, 58.00
49.76, 11.41, 75.78
99.78, 21.12, 64.35
51.38, 49.48, 70.51
58.15, 10.59, 40.37
17.15, 46.51, 99.95
47.42, 37.44, 54.64
57.55, 69.46, 61.72
4.10, 38.62, 77.23
65.84, 75.15, 60.93
81.22, 24.28, 38.62
41.35, 63.14, 2.25
11.77, 92.65, 12.64
28.11, 84.76, 69.46
54.49, 60.11, 77.09
33.80, 95.61, 26.24
13.00, 31.66, 25.32
82.16, 89.40, 16.02
19.09, 14.89, 95.34
52.91, 64.35, 39.50
91.63, 1.14, 66.41
51.18, 50.34, 78.37
17.03, 15.22, 92.86
6.14, 39.82, 90.97
87.47, 37.32, 16.49
71.09, 18.31, 49.52
40.55, 87.77, 26.96
9.28, 78.12, 7.58
11.68, 44.75, 85.41
82.13, 85.13, 95.27
19.02, 33.78, 49.26
10.16, 40.05, 85.94
48.25, 44.81, 61.30
61.27, 85.68, 52.12
10.30, 20.11, 71.94
92.93, 48.47, 72.82
31.52, 50.36, 58.12
97.21, 52.76, 24.64
26.87, 76.24, 24.95
25.65, 88.83, 89.06
29.21, 57.30, 44.42
36.50, 45.09, 7.24
51.48, 96.15, 34.90
16.69, 81.88, 91.26
45.27, 17.50, 0.36
59.37, 86.08, 47.36
32.44, 88.69, 57.42
63.83, 87.24, 88.41
17.51, 82.50, 62.51
7.33, 3.53, 70.06
79.01, 63.31, 45.62
24.59, 32.23, 46.73
86.15, 41.58, 62.31
46.86, 27.45, 69.87
89.19, 78.29, 22.18
94.87, 70.10, 21.56
66.38, 62.18, 7.85
4.65, 1.71, 20.57
7.42, 11.70, 84.90
10.08, 62.47, 91.80
24.73, 41.14, 92.48
58.64, 2.42, 91.17
37.64, 1.56, 79.13
9.76, 37.79, 24.97
6.74, 72.96, 86.98
33.61, 12.64, 63.65
54.51, 32.72, 34.99
14.56, 92.15, 18.20
9.18, 83.00, 40.96
31.48, 43.43, 37.44
82.38, 63.54, 44.79
75.02, 34.85, 36.36
61.38, 86.46, 83.57
66.17, 51.17, 81.51
20.47, 49.57, 14.19
28.03, 35.78, 67.20
79.85, 65.06, 37.94
82.68, 38.58, 12.26
59.43, 7.72, 98.33
70.49, 64.02, 81.11
73.20, 7.30, 41.92
17.81, 58.03, 98.01
90.58, 61.87, 7.82
36.63, 30.32, 44.55
81.18, 34.67, 98.53
75.59, 27.73, 61.56
37.07, 21.28, 76.83
66.94, 82.65, 19.02
48.05, 8.78, 16.93
75.47, 98.57, 14.88
54.02, 71.46, 33.86
29.52, 31.87, 60.59
3.64, 3.52, 92.52
51.55, 18.17, 7.52
47.75, 79.38, 89.61
34.83, 4.57, 94.67
13.96, 62.42, 59.69
34.77, 13.02, 18.32
98.97, 36.18, 47.09
32.01, 8.08, 67.13
87.71, 52.55, 11.30
82.65, 68.81, 27.32
51.68, 40.53, 84.33
93.37, 88.07, 57.01
13.62, 77.61, 3.94
96.54, 78.08, 5.19
78.97, 7.39, 93.77
33.01, 99.55, 2.57
94.49, 72.27, 36.82
1.09, 21.91, 77.87
34.60, 94.25, 58.63
6.76, 78.81, 77.09
48.87, 29.22, 44.82
57.83, 35.85, 4.64
18.16, 1.25, 19.88
64.26, 35.21, 10.90
29.14, 17.33, 4.94
87.54, 74.18, 64.19
9.56, 73.48, 29.70
9.26, 45.32, 21.52
23.75, 33.55, 29.02
85.50, 50.10, 36.31
44.32, 55.21, 81.73
42.51, 31.40, 62.17
36.13, 34.28, 79.94
83.12, 99.81, 77.66
89.12, 46.73, 69.45
93.18, 70.82, 79.35
89.75, 63.60, 56.02
85.72, 30.23, 21.99
88.98, 2.66, 9.72
82.83, 22.95, 66.30
57.78, 24.24, 45.38
33.74, 90.96, 0.83
45.54, 44.69, 67.70
39.71, 73.31, 43.74
47.25, 2.24, 33.17
37.56, 68.82, 43.85
38.36, 65.24, 62.12
61.82, 53.53, 69.76
48.00, 26.29, 26.18
52.41, 76.91, 9.30
45.15, 15.57, 97.42
52.51, 8.04, 59.83
21.82, 10.30, 67.38
96.60, 46.80, 35.42
36.21, 40.76, 27.16
5.86, 98.44, 56.77
90.62, 80.57, 93.94
11.76, 26.79, 89.55
0.20, 52.99, 78.04
41.61, 47.63, 85.42
88.74, 51.28, 47.54
72.25, 23.34, 56.31
36.00, 82.55, 58.68
25.55, 97.32, 49.92
7.32, 21.00, 52.71
3.35, 18.77, 52.83
78.67, 91.94, 27.95
18.19, 32.95, 47.97
91.62, 63.92, 80.02
81.15, 17.98, 38.05
39.35, 40.40, 51.84
75.28, 95.73, 63.54
11.45, 73.81, 27.77
86.84, 41.89, 68.72
52.55, 33.59, 77.78
68.08, 72.93, 43.06
65.23, 47.30, 31.78
12.11, 53.25, 51.65
75.81, 50.95, 82.08
40.90, 19.73, 26.93
12.83, 75.79, 76.77
65.13, 35.72, 23.00
75.19, 0.43, 96.94
5.02, 34.84, 53.40
49.95, 61.44, 73.86
70.97, 13.92, 59.09
12.69, 72.72, 54.84
59.09, 32.03, 89.20
77.96, 20.56, 37.28
9.32, 93.48, 85.49
82.21, 86.16, 25.96
66.40, 73.66, 37.99
37.01, 49.94, 52.30
35.46, 12.97, 65.46
85.03, 41.25, 65.61
71.56, 12.92, 12.47
49.74, 12.66, 5.94
37.93, 55.61, 84.79
97.57, 20.61, 61.81
87.30, 69.10, 6.28
11.20, 80.35, 48.88
67.32, 64.28, 64.34
1.40, 84.81, 73.81
11.73, 93.97, 1.46
7.66, 68.14, 80.56
98.32, 72.66, 83.24
28.23, 39.86, 4.37
46.08, 61.93, 92.53
96.73, 72.34, 69.34
62.41, 30.63, 38.73
69.05, 9.85, 74.85
38.18, 88.46, 60.61
48.32, 50.38, 61.21
14.00, 55.19, 67.43
88.05, 49.19, 22.80
89.56, 41.38, 88.50
32.81, 80.96, 50.28
96.67, 31.99, 16.89
34.01, 51.82, 36.94
88.12, 43.71, 18.22
54.33, 81.86, 97.90
78.74, 53.31, 2.36
29.75, 27.73, 54.79
97.87, 33.89, 33.18
5.01, 57.15, 20.82
75.72, 98.64, 73.21
99.81, 82.42, 70.32
94.62, 84.20, 91.64
26.78, 51.77, 36.17
34.44, 81.75, 30.86
62.64, 41.10, 5.90
38.43, 68.93, 88.09
62.59, 14.62, 51.04
84.09, 71.73, 15.90
48.75, 24.55, 28.15
74.32, 56.51, 84.38
25.37, 96.04, 63.55
92.19, 44.73, 85.07
0.87, 90.23, 94.94
11.81, 48.04, 55.71
7.97, 97.59, 41.52
91.74, 65.52, 53.68
72.93, 50.53, 99.03
97.91, 69.07, 50.32
93.73, 42.70, 5.15
46.40, 91.91, 91.17
27.92, 41.41, 92.75
71.41, 49.56, 38.96
20.10, 55.78, 24.76
51.76, 80.27, 60.04
28.59, 62.83, 25.76
82.24, 66.10, 58.19
52.37, 19.22, 74.81
53.47, 75.85, 47.23
55.36, 30.23, 46.77
15.83, 47.34, 92.55
53.94, 8.91, 85.78
92.93, 95.53, 83.94
52.44, 25.70, 41.94
58.74, 59.95, 87.56
79.80, 87.71, 13.07
3.95, 55.01, 38.12
16.43, 78.61, 60.58
70.18, 66.24, 54.91
41.39, 39.90, 28.01
27.59, 69.76, 74.76
35.04, 81.14, 2.72
92.41, 68.75, 80.56
33.27, 49.57, 46.13
45.50, 11.23, 19.07
2.65, 8.49, 10.80
22.43, 97.56, 0.82
14.68, 61.07, 77.03
20.16, 43.95, 51.48
81.98, 75.49, 22.87
71.75, 62.16, 44.59
92.03, 55.06, 69.43
58.96, 85.54, 11.97
44.26, 42.39, 99.43
66.31, 29.19, 89.66
97.46, 34.85, 71.98
97.55, 90.18, 82.26
19.65, 46.39, 20.24
50.76, 68.85, 53.71
37.92, 58.33, 85.73
95.74, 79.84, 94.74
32.28, 9.75, 33.37
11.99, 25.96, 97.17
83.21, 53.07, 34.99
10.46, 85.20, 68.82
8.95, 27.96, 61.03
15.55, 47.64, 86.59
62.20, 56.23, 23.42
76.24, 56.17, 83.20
90.05, 25.45, 25.71
40.64, 4.68, 13.35
67.15, 75.64, 44.85
63.74, 15.57, 65.26
12.61, 18.69, 49.76
68.12, 83.93, 14.79
30.24, 22.22, 81.13
16.79, 57.73, 4.16
36.26, 33.38, 60.08
82.80, 51.45, 64.60
37.12, 77.79, 78.85
63.12, 49.00, 21.51
40.06, 35.86, 97.35
15.33, 39.77, 86.48
11.59, 85.11, 14.04
37.50, 69.81, 32.00
25.30, 77.94, 32.93
88.23, 96.92, 49.47
76.48, 85.06, 95.49
88.51, 12.15, 64.11
35.92, 73.12, 92.89
68.43, 13.16, 66.06
32.32, 14.32, 4.42
80.58, 58.18, 61.87
34.30, 79.40, 70.90
43.95, 99.19, 4.46
95.28, 26.75, 17.37
33.28, 89.25, 69.04
20.47, 96.35, 14.06
11.40, 27.79, 9.13
2.65, 95.09, 65.52
32.50, 9.35, 88.16
38.16, 14.76, 33.61
33.50, 34.27, 23.93
81.01, 20.59, 53.12
21.86, 46.87, 36.12
61.86, 44.15, 7.33
18.25, 56.94, 24.04
60.13, 81.74, 65.26
90.68, 18.71, 92.74
13.21, 19.26, 72.46
2.52, 84.13, 64.28
28.73, 52.86, 64.07
97.24, 52.18, 78.47
0.50, 88.78, 71.73
8.11, 33.49, 1.21
14.23, 22.43, 30.70
31.56, 8.68, 1.56
34.33, 39.19, 73.39
38.76, 58.85, 99.69
37.19, 65.38, 83.26
34.48, 94.41, 80.65
32.15, 52.31, 59.76
79.77, 3.08, 85.94
18.71, 30.67, 86.55
78.78, 5.84, 16.97
14.47, 70.93, 2.07
84.42, 27.13, 97.63
85.48, 78.85, 1.41
16.50, 47.43, 7.05
20.90, 78.60, 78.21
24.72, 45.61, 61.19
83.20, 75.92, 70.32
50.58, 69.45, 2.59
15.52, 10.41, 60.59
38.28, 28.19, 65.01
54.91, 51.81, 14.23
21.92, 80.18, 77.47
66.68, 66.57, 87.31
97.72, 14.15, 91.74
79.61, 91.39, 50.51
38.94, 57.50, 30.92
51.80, 48.68, 99.14
14.70, 30.83, 66.05
25.41, 44.97, 11.80
57.76, 79.27, 73.17
6.62, 0.82, 52.31
67.10, 69.75, 56.93
23.61, 50.13, 91.26
18.27, 57.83, 15.10
75.11, 97.43, 73.79
34.49, 4.22, 70.58
18.29, 5.71, 57.86
14.94, 80.16, 84.09
19.69, 82.50, 28.86
90.30, 8.08, 94.00
95.21, 29.88, 59.91
86.97, 21.05, 81.28
58.24, 38.72, 42.92
51.15, 86.70, 33.26
7.92, 65.66, 39.94
13.13, 87.09, 49.07
7.11, 40.61, 23.55
20.35, 60.50, 84.92
86.23, 67.09, 49.04
93.48, 25.38, 35.99
59.80, 36.28, 9.09
96.02, 26.19, 29.68
77.46, 60.90, 39.67
37.60, 4.75, 74.15
82.22, 17.43, 57.30
1.15, 66.10, 43.81
57.24, 94.65, 75.09
50.45, 94.34, 31.34
98.79, 72.64, 65.07
99.60, 7.43, 89.49
2.23, 46.08, 98.93
17.42, 96.93, 58.61
55.02, 30.51, 89.60
63.17, 55.03, 34.33
79.58, 93.63, 45.03
18.65, 79.85, 30.58
70.62, 51.27, 27.95
84.16, 37.01, 65.91
21.61, 52.35, 94.30
6.51, 47.80, 58.09
80.61, 96.89, 77.47
16.69, 76.69, 70.47
0.06, 21.02, 21.84
17.58, 9.78, 94.45
84.97, 39.58, 41.02
24.81, 75.75, 36.65
71.82, 29.13, 27.89
88.14, 20.65, 52.88
31.27, 43.54, 6.70
57.94, 59.90, 39.75
58.24, 2.59, 14.99
92.87, 58.02, 44.26
65.26, 23.02, 89.51
89.74, 53.43, 73.66
16.08, 86.51, 18.69
71.70, 3.14, 93.45
76.92, 92.39, 21.70
96.62, 76.86, 82.67
7.10, 44.83, 12.16
59.70, 88.67, 95.91
40.27, 5.85, 69.07
91.46, 70.22, 23.38
90.39, 37.24, 98.24
26.88, 78.02, 50.45
20.76, 37.63, 88.02
11.84, 2.92, 89.27
19.74, 30.50, 9.09
62.97, 94.19, 34.69
21.55, 96.69, 18.45
69.17, 36.89, 7.47
